participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,any_questions,english_first_language,country_of_birth
60fcb26677a917ac1dd40513,filler,4,filler,53,Yes,Yes,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,3,filler,54,Yes,Yes,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,41,filler,55,No,Yes,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,act-pass2,11,active_v2,56,Yes,Yes,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,act-pass2,7,passive_v1,57,Yes,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,act-pass2,6,active_v2,58,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,dopo,14,DO_implausible,59,Yes,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,dopo,4,PO_plausible,60,Yes,Yes,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,21,filler,61,Yes,Yes,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,33,filler,62,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,38,filler,63,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,39,filler,64,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,act-pass2,8,passive_v2,65,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,47,filler,66,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,9,filler,67,Yes,Yes,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,15,filler,68,Yes,Yes,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,act-pass2,2,active_v1,69,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,26,filler,70,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,48,filler,71,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,32,filler,72,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,dopo,13,DO_plausible,73,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,dopo,16,PO_implausible,74,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,act-pass2,10,passive_v1,75,No,No,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,22,filler,76,Yes,Yes,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,6,filler,77,Yes,Yes,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,dopo,18,DO_plausible,78,Yes,Yes,2023-05-15 02:23:12,NA,Yes,United States
60fcb26677a917ac1dd40513,filler,35,filler,79,No,No,2023-05-15 02:23:12,NA,Yes,United States
5af67a42e066a400011347c0,filler,33,filler,0,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,46,filler,1,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,4,passive_v1,2,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,29,filler,3,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,12,passive_v2,4,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,35,filler,5,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,37,filler,6,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,10,filler,7,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,44,filler,8,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,17,filler,9,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,16,PO_implausible,10,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,6,filler,11,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,31,filler,12,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,19,DO_plausible,13,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,27,filler,14,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,14,DO_plausible,15,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,10,passive_v1,16,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,40,filler,17,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,19,filler,18,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,39,filler,19,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,22,filler,20,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,43,filler,21,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,4,filler,22,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,3,filler,23,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,5,passive_v1,24,Yes,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,34,filler,25,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,2,filler,26,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,17,PO_implausible,27,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,7,passive_v2,28,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,20,filler,29,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,2,PO_plausible,30,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,8,active_v1,31,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,11,active_v1,32,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,7,filler,33,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,8,filler,34,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,13,DO_plausible,35,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,20,PO_plausible,36,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,18,filler,37,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,2,active_v2,38,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,16,filler,39,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,1,active_v1,40,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,5,filler,41,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,5,DO_implausible,42,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,30,filler,43,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,12,PO_implausible,44,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,28,filler,45,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,9,filler,46,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,10,DO_plausible,47,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,15,filler,48,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,24,filler,49,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,38,filler,50,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,11,PO_plausible,51,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,4,DO_implausible,52,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,41,filler,53,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,3,active_v2,54,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,12,filler,55,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,36,filler,56,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,11,filler,57,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,1,PO_plausible,58,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,45,filler,59,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,26,filler,60,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,1,filler,61,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,21,filler,62,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,18,DO_implausible,63,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,9,DO_implausible,64,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,7,DO_plausible,65,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,25,filler,66,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,14,filler,67,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,15,DO_implausible,68,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,47,filler,69,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,9,active_v2,70,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,act-pass2,6,passive_v2,71,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,6,PO_implausible,72,Yes,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,13,filler,73,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,23,filler,74,Yes,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,3,PO_implausible,75,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,42,filler,76,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,48,filler,77,No,No,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,dopo,8,PO_plausible,78,No,Yes,2023-05-15 02:26:34,NA,Yes,United States
5af67a42e066a400011347c0,filler,32,filler,79,No,No,2023-05-15 02:26:34,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,7,filler,0,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,16,PO_plausible,1,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,15,PO_plausible,2,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,30,filler,3,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,6,PO_implausible,4,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,3,passive_v2,5,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,25,filler,6,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,8,filler,7,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,37,filler,8,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,12,PO_plausible,9,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,11,passive_v2,10,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,44,filler,11,No,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,24,filler,12,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,45,filler,13,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,5,PO_implausible,14,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,9,DO_implausible,15,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,9,active_v2,16,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,5,passive_v1,17,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,17,DO_plausible,18,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,19,filler,19,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,2,passive_v1,20,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,2,PO_plausible,21,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,6,filler,22,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,4,DO_implausible,23,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,4,filler,24,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,40,filler,25,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,14,filler,26,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,16,filler,27,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,1,filler,28,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,10,filler,29,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,38,filler,30,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,20,filler,31,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,1,passive_v2,32,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,11,filler,33,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,8,passive_v1,34,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,20,DO_plausible,35,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,29,filler,36,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,15,filler,37,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,12,active_v2,38,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,4,active_v1,39,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,36,filler,40,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,1,DO_implausible,41,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,3,PO_implausible,42,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,14,DO_plausible,43,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,39,filler,44,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,5,filler,45,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,11,DO_plausible,46,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,8,DO_implausible,47,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,2,filler,48,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,9,filler,49,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,31,filler,50,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,23,filler,51,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,32,filler,52,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,42,filler,53,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,6,active_v2,54,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,48,filler,55,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,21,filler,56,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,10,active_v1,57,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,18,DO_plausible,58,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,act-pass2,7,active_v1,59,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,19,PO_implausible,60,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,10,PO_plausible,61,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,35,filler,62,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,41,filler,63,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,27,filler,64,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,13,filler,65,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,28,filler,66,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,33,filler,67,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,18,filler,68,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,26,filler,69,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,3,filler,70,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,22,filler,71,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,43,filler,72,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,7,DO_implausible,73,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,dopo,13,PO_implausible,74,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,34,filler,75,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,12,filler,76,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,17,filler,77,Yes,Yes,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,47,filler,78,No,No,2023-05-15 02:31:23,NA,Yes,United States
60e63702a678fcd5b7fdbed3,filler,46,filler,79,No,No,2023-05-15 02:31:23,NA,Yes,United States
5fd2710b786c3302e04bfc26,dopo,10,PO_implausible,0,Yes,Yes,2023-05-15 02:32:05,NA,Yes,United States
5fd2710b786c3302e04bfc26,filler,30,filler,1,No,No,2023-05-15 02:32:05,NA,Yes,United States
